file_id,species_id,spectrum_index,file_path,analysis_id,sample_id,title,cas,source,instrument,date,resolution,state_text,phase,prep,sampling,x_units,y_units,n_points,x_min,x_max,smiles_raw,smiles_canonical,inchikey,formula,n_fragments,is_multifragment,elements,unusual_elements,has_unusual_elements,n_heavy_atoms,smiles_valid,fg_alkane,fg_methyl,fg_alkene,fg_alkyne,fg_alcohols,fg_amines,fg_nitriles,fg_aromatics,fg_alkyl_halides,fg_esters,fg_ketones,fg_aldehydes,fg_carboxylic_acids,fg_ether,fg_acyl_halides,fg_amides,fg_nitro,fg_aromatic_mono,fg_aromatic_ortho,fg_aromatic_meta,fg_aromatic_para,fg_methylene,fg_methylene_chain_4,fg_alcohol_primary,fg_alcohol_secondary,fg_alcohol_tertiary,fg_phenol,fg_ether_saturated,fg_ether_mixed,fg_ether_aryl,fg_carbonate_organic,fg_ketone_saturated,fg_ketone_aromatic,fg_aldehyde_saturated,fg_aldehyde_aromatic,fg_carboxylic_acid_saturated,fg_carboxylic_acid_aromatic,fg_ester_saturated,fg_ester_aromatic,fg_amide_primary,fg_amide_secondary,fg_amine_primary,fg_amine_primary_saturated,fg_amine_primary_aromatic,fg_amine_secondary,fg_amine_secondary_saturated,fg_amine_secondary_aromatic,fg_alkene_vinyl,fg_alkene_disubstituted,fg_alkene_trisubstituted,fg_alkyne_terminal,fg_alkyne_internal,fg_nitrile_saturated,fg_nitrile_aromatic,fg_ammonium_primary,fg_ammonium_secondary,fg_ammonium_tertiary,fg_carbonyl_any,fg_c_o_single_any,fg_n_h_any,flag_no_xy_data,flag_bad_x_units,flag_bad_y_units,flag_not_condensed,flag_few_points,flag_range_incomplete,flag_no_structure,qc_pass,is_primary_export
C5347820_0,C5347820,0,data/raw/nist/jdx/C5347820_0.jdx,C5347820_0,C5347820,DIMETHANE SULFONAMIDE,5347-82-0,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,SOLID (MULL),condensed,mull,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2149,625.6334538720454,4805.3820278712155,CS(=O)(=O)NS(C)(=O)=O,CS(=O)(=O)NS(C)(=O)=O,ICTGBOFCIDHVPA-UHFFFAOYSA-N,C2H7NO4S2,1,False,C H N O S,,False,9,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C5348743_0,C5348743,0,data/raw/nist/jdx/C5348743_0.jdx,C5348743_0,C5348743,"Vanillic acid, n-butyl ester",5348-74-3,COBLENTZ,BECKMAN IR-9 (GRATING),1965/12/21,2,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3401,400.0,3800.0,CCCCOC(=O)c1ccc(O)c(OC)c1,CCCCOC(=O)c1ccc(O)c(OC)c1,TUOSEEPBHUCCAO-UHFFFAOYSA-N,C12H16O4,1,False,C H O,,False,16,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
C5349804_0,C5349804,0,data/raw/nist/jdx/C5349804_0.jdx,C5349804_0,C5349804,"ACETOHYDROXAMIC ACID, 2-AMINO-",5349-80-4,COBLENTZ,PERKIN-ELMER 21 (GRATING),1956/10/04,2,SOLID (1 mg / 650 mg KBr DISC),condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,2573,623.964,4059.02,NCC(=O)NO,NCC(=O)NO,VDBCTDQYMZSQFQ-UHFFFAOYSA-N,C2H6N2O2,1,False,C H N O,,False,6,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C5349995_0,C5349995,0,data/raw/nist/jdx/C5349995_0.jdx,C5349995_0,C5349995,"1,2,3-Propenetricarboxylic acid, triethyl ester",5349-99-5,COBLENTZ,DOW KBr FOREPRISM-GRATING,1970/02/16,2,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3404,397.0,3800.0,CCOC(=O)C=C(CC(=O)OCC)C(=O)OCC,CCOC(=O)C=C(CC(=O)OCC)C(=O)OCC,IDDWGDKSBYYEPL-UHFFFAOYSA-N,C12H18O6,1,False,C H O,,False,18,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
C5351235_0,C5351235,0,data/raw/nist/jdx/C5351235_0.jdx,C5351235_0,C5351235,"p-Hydroxybenzoic acid, hydrazide",5351-23-5,COBLENTZ,DOW KBr FOREPRISM-GRATING,1965/11/23,2,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-460 CM^-^1",condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,3341,456.0,3796.0,NNC(=O)c1ccc(O)cc1,NNC(=O)c1ccc(O)cc1,ZMZGIVVRBMFZSG-UHFFFAOYSA-N,C7H8N2O2,1,False,C H N O,,False,11,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
C5354041_0,C5354041,0,data/raw/nist/jdx/C5354041_0.jdx,C5354041_0,C5354041,"HEXANOIC ACID, 4-PHENYL-",5354-04-1,COBLENTZ,PERKIN-ELMER 21 (GRATING),1964/07/06,2,LIQUID (NEAT),condensed,liquid,TRANSMISSION,1/CM,TRANSMITTANCE,3354,647.0,4000.0,CCC(CCC(=O)O)c1ccccc1,CCC(CCC(=O)O)c1ccccc1,UDMXQDPTPVIQAG-UHFFFAOYSA-N,C12H16O2,1,False,C H O,,False,14,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
C5356832_0,C5356832,0,data/raw/nist/jdx/C5356832_0.jdx,C5356832_0,C5356832,DIMETHYLETHOXYVINYLSILANE,5356-83-2,COBLENTZ,BECKMAN IR-4 (HYBRID PRISM-GRATING),"Not specified, most likely prior to 1970",4,SOLID (BETWEEN SALTS),condensed,other,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2602,666.0450246436659,4950.495049504951,C=C[Si](C)(C)OCC,C=C[Si](C)(C)OCC,JEWCZPTVOYXPGG-UHFFFAOYSA-N,C6H14OSi,1,False,C H O Si,,False,8,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
C5357380_0,C5357380,0,data/raw/nist/jdx/C5357380_0.jdx,C5357380_0,C5357380,"METHANE, BIS(DIMETHYLCHLOROSILYL)-",5357-38-0,COBLENTZ,PERKIN-ELMER 521 (GRATING),1968/11/12,2,"SOLUTION (10% CCl4 FOR 3800-1300, 6% CS2 FOR 1300-630, AND 10% CCl4 FOR 630-260) VS SOLVENT",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3565,258.0,3822.0,C[Si](C)(Cl)C[Si](C)(C)Cl,C[Si](C)(Cl)C[Si](C)(C)Cl,VTDZAHJRMRMQNP-UHFFFAOYSA-N,C5H14Cl2Si2,1,False,C Cl H Si,,False,9,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C535773_1,C535773,1,data/raw/nist/jdx/C535773_1.jdx,C535773_1,C535773,1-METHYL-3-ISOPROPYL BENZENE,535-77-3,COBLENTZ,PERKIN-ELMER,"Not specified, most likely prior to 1970",4,LIQUID,condensed,liquid,TRANSMISSION,1/CM,TRANSMITTANCE,1973,618.243,3943.71,Cc1cccc(C(C)C)c1,Cc1cccc(C(C)C)c1,XCYJPXQACVEIOS-UHFFFAOYSA-N,C10H14,1,False,C H,,False,10,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C535808_1,C535808,1,data/raw/nist/jdx/C535808_1.jdx,C535808_1,C535808,3-chlorobenzoic acid,535-80-8,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",,,unknown,,,,,0,,,O=C(O)c1cccc(Cl)c1,O=C(O)c1cccc(Cl)c1,LULAYUGMBFYYEX-UHFFFAOYSA-N,C7H5ClO2,1,False,C Cl H O,,False,10,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False
C536210_0,C536210,0,data/raw/nist/jdx/C536210_0.jdx,C536210_0,C536210,"Benzyl alcohol, Alpha-(aminomethyl)-m-hydroxy-",536-21-0,COBLENTZ,BECKMAN IR-4 (HYBRID PRISM-GRATING),1967/02/07,2,SOLID (KBr DISC),condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,3334,667.0,4000.0,NCC(O)c1cccc(O)c1,NCC(O)c1cccc(O)c1,LRCXRAABFLIVAI-UHFFFAOYSA-N,C8H11NO2,1,False,C H N O,,False,11,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True
C536254_0,C536254,0,data/raw/nist/jdx/C536254_0.jdx,C536254_0,C536254,"Benzoic acid, 3-amino-4-hydroxy, methyl ester",536-25-4,COBLENTZ,DOW KBr FOREPRISM-GRATING,1968/10/25,2,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,3405,396.0,3800.0,COC(=O)c1ccc(O)c(N)c1,COC(=O)c1ccc(O)c(N)c1,VNQABZCSYCTZMS-UHFFFAOYSA-N,C8H9NO3,1,False,C H N O,,False,12,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True
C53631702_0,C53631702,0,data/raw/nist/jdx/C53631702_0.jdx,C53631702_0,C53631702,PHENYL PROPANOLAMINE HYDROCHLORIDE,53631-70-2,COBLENTZ,"Not specified, most likely a grating spectrometer.","Not specified, most likely prior to 1970",4,SOLID (1.5 mg / 100 mg KBr PELLET),condensed,kbr,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2152,667.4676278200508,4985.044865403789,CC(N)C(O)c1ccccc1.Cl,CC(N)C(O)c1ccccc1.Cl,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,C9H14ClNO,2,True,C Cl H N O,,False,12,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
C53631702_1,C53631702,1,data/raw/nist/jdx/C53631702_1.jdx,C53631702_1,C53631702,"BENZYL ALCOHOL, Alpha-(1-AMINOETHYL)- HYDROCHLORIDE",53631-70-2,COBLENTZ,PERKIN-ELMER 21 (GRATING),1962/08/10,2,SOLID (KCl DISC) VS KCl,condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,3332,669.0,4000.0,CC(N)C(O)c1ccccc1.Cl,CC(N)C(O)c1ccccc1.Cl,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,C9H14ClNO,2,True,C Cl H N O,,False,12,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True
C53631702_2,C53631702,2,data/raw/nist/jdx/C53631702_2.jdx,C53631702_2,C53631702,"PROPANOL, 2-AMINO-1-PHENYL-, HYDROCHLORIDE",53631-70-2,COBLENTZ,PERKIN-ELMER 521 (GRATING),1970/06/18,2,"SOLID (OIL MULL, KBr PLATE)",condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,3755,246.0,4000.0,CC(N)C(O)c1ccccc1.Cl,CC(N)C(O)c1ccccc1.Cl,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,C9H14ClNO,2,True,C Cl H N O,,False,12,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
C536607_0,C536607,0,data/raw/nist/jdx/C536607_0.jdx,C536607_0,C536607,P-ISOPROPYL BENZYL ALCOHOL,536-60-7,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,LIQUID,condensed,liquid,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2163,626.217209701357,4987.5311720698255,CC(C)c1ccc(CO)cc1,CC(C)c1ccc(CO)cc1,OIGWAXDAPKFNCQ-UHFFFAOYSA-N,C10H14O,1,False,C H O,,False,11,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
C536743_3,C536743,3,data/raw/nist/jdx/C536743_3.jdx,C536743_3,C536743,ETHYNYLBENZENE,536-74-3,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,"SOLUTION (10% CCl4 FOR 2.5-7.5, 10% CS2 FOR 7.5-15 MICRON)",condensed,solution,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2158,625.062506250625,4930.966469428008,C#Cc1ccccc1,C#Cc1ccccc1,UEXCJVNBTNXOEH-UHFFFAOYSA-N,C8H6,1,False,C H,,False,8,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C536743_4,C536743,4,data/raw/nist/jdx/C536743_4.jdx,C536743_4,C536743,"BENZENE, ETHYNYL-",536-74-3,COBLENTZ,DOW KBr FOREPRISM-GRATING,1959/06/04,4,"SOLUTION (10% IN CCl4 FOR 3800-1333, 10% IN CS2 FOR 1333-450 CM^-^1)",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3853,452.202,3799.83,C#Cc1ccccc1,C#Cc1ccccc1,UEXCJVNBTNXOEH-UHFFFAOYSA-N,C8H6,1,False,C H,,False,8,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C5368285_0,C5368285,0,data/raw/nist/jdx/C5368285_0.jdx,C5368285_0,C5368285,3-PHENYL-2-PIPERAZINENE,5368-28-5,COBLENTZ,"Not specified, most likely a grating spectrometer.",1960,4,SOLUTION (8% CHCl3),condensed,solution,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2006,648.2393818389255,4918.839153959666,O=C1NCCNC1c1ccccc1,O=C1NCCNC1c1ccccc1,WKFFHKBGGZHQAX-UHFFFAOYSA-N,C10H12N2O,1,False,C H N O,,False,13,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C53689251_0,C53689251,0,data/raw/nist/jdx/C53689251_0.jdx,C53689251_0,C53689251,N-ACETYL-2-ETHOXY-5-CHLORO ANILINE,53689-25-1,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,SOLID (NUJOL MULL),condensed,mull,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2102,624.660340939614,4911.591355599214,CCOc1ccc(Cl)cc1NC(C)=O,CCOc1ccc(Cl)cc1NC(C)=O,GFLADJWUPYTLDK-UHFFFAOYSA-N,C10H12ClNO2,1,False,C Cl H N O,,False,14,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True
C53703_0,C53703,0,data/raw/nist/jdx/C53703_0.jdx,C53703_0,C53703,"DIBENZ [a,h] ANTHRACENE",53-70-3,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,SOLID (MINERAL OIL MULL),condensed,mull,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2101,625.2735571812668,4840.271055179091,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,LHRCREOYAASXPZ-UHFFFAOYSA-N,C22H14,1,False,C H,,False,22,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C537097_0,C537097,0,data/raw/nist/jdx/C537097_0.jdx,C537097_0,C537097,"Evernic acid, pruiss",537-09-7,COBLENTZ,DOW KBr FOREPRISM-GRATING,1963/10/14,2,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,3366,435.0,3800.0,COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1,COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1,GODLCSLPZIBRMG-UHFFFAOYSA-N,C17H16O7,1,False,C H O,,False,24,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
C53723878_0,C53723878,0,data/raw/nist/jdx/C53723878_0.jdx,C53723878_0,C53723878,"2,2,2-TRICHLORO-N,N'-BIS(3,4-DICHLOROPHENYL) ETHYLIDENE DIAMINE",53723-87-8,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,SOLID (MINERAL OIL MULL),condensed,mull,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2036,626.5978244523535,4916.420845624386,Clc1ccc(NC(Nc2ccc(Cl)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,Clc1ccc(NC(Nc2ccc(Cl)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,SRLLHBBTZZPDBN-UHFFFAOYSA-N,C14H9Cl7N2,1,False,C Cl H N,,False,23,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
C5372816_0,C5372816,0,data/raw/nist/jdx/C5372816_0.jdx,C5372816_0,C5372816,"Aminoterephthalic acid, dimethyl ester",5372-81-6,COBLENTZ,BECKMAN IR-9 (GRATING),1965/08/18,2,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,3400,401.0,3800.0,COC(=O)c1ccc(C(=O)OC)c(N)c1,COC(=O)c1ccc(C(=O)OC)c(N)c1,DSSKDXUDARIMTR-UHFFFAOYSA-N,C10H11NO4,1,False,C H N O,,False,15,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C537644_0,C537644,0,data/raw/nist/jdx/C537644_0.jdx,C537644_0,C537644,DI-P-TOLYL MERCURY,537-64-4,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,SOLID (MINERAL OIL MULL),condensed,mull,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2103,625.3791361012615,4943.153732081068,Cc1cc[c]([Hg][c]2ccc(C)cc2)cc1,Cc1cc[c]([Hg][c]2ccc(C)cc2)cc1,DYGWZUBGVKYLJJ-UHFFFAOYSA-N,C14H14Hg,1,False,C H Hg,Hg,True,15,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C537677_0,C537677,0,data/raw/nist/jdx/C537677_0.jdx,C537677_0,C537677,"BENZENAMINE, N-PHENYL-, HYDROCHLORIDE",537-67-7,COBLENTZ,PERKIN-ELMER 157,1972/06/12,2,SOLID (KBr DISC),condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,3334,667.0,4000.0,Cl.c1ccc(Nc2ccccc2)cc1,Cl.c1ccc(Nc2ccccc2)cc1,JEFJSEIUEJBMSR-UHFFFAOYSA-N,C12H12ClN,2,True,C Cl H N,,False,14,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
C537677_1,C537677,1,data/raw/nist/jdx/C537677_1.jdx,C537677_1,C537677,"BENZENAMINE, N-PHENYL-, HYDROCHLORIDE",537-67-7,COBLENTZ,DOW KBr FOREPRISM-GRATING,1971/10/25,4,"SOLID (SPLIT MULL, FLUOROLUBE FOR 3800-1333 AND NUJOL FOR 1333-460 CM ^-^1)",condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,3827,465.177,3796.0,Cl.c1ccc(Nc2ccccc2)cc1,Cl.c1ccc(Nc2ccccc2)cc1,JEFJSEIUEJBMSR-UHFFFAOYSA-N,C12H12ClN,2,True,C Cl H N,,False,14,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
C537735_1,C537735,1,data/raw/nist/jdx/C537735_1.jdx,C537735_1,C537735,"CINNAMIC ACID, 3-HYDROXY-4-METHOXY-",537-73-5,COBLENTZ,CARY 90 (GRATING),1965/10/20,2,SOLID (OIL MULL),condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,3548,455.0,4002.0,COc1ccc(/C=C/C(=O)O)cc1O,COc1ccc(/C=C/C(=O)O)cc1O,QURCVMIEKCOAJU-HWKANZROSA-N,C10H10O4,1,False,C H O,,False,14,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
C537735_2,C537735,2,data/raw/nist/jdx/C537735_2.jdx,C537735_2,C537735,"2-PROPENOIC ACID, 3-(3-HYDROXY-4-METHOXYPHENYL)-",537-73-5,COBLENTZ,DOW KBr FOREPRISM-GRATING,1969/11/24,4,"SOLID (SPLIT MULL, FLUOROLUBE FOR 3800-1340 AND NUJOL FOR 1340-470 CM ^-^1)",condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,3829,464.286,3798.78,COc1ccc(/C=C/C(=O)O)cc1O,COc1ccc(/C=C/C(=O)O)cc1O,QURCVMIEKCOAJU-HWKANZROSA-N,C10H10O4,1,False,C H O,,False,14,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
C5378494_0,C5378494,0,data/raw/nist/jdx/C5378494_0.jdx,C5378494_0,C5378494,1-AMINOTETRAZOLE,5378-49-4,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,,unknown,,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2730,671.1454439291539,4008.016032064128,Nn1cnnn1,Nn1cnnn1,KNRUQUSSDKZTSQ-UHFFFAOYSA-N,CH3N5,1,False,C H N,,False,6,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
